Title,LUGAR,FREGUESIA,CONCELHO,DISTRITO,PAINEL,DATA,Latitude,Longitude,DESCRIÇÃO DO ORATÓRIO,AUTOR RECOLHA,CAIXA DE ESMOLAS,PROTEÇÃO,ALTURA RET (cm),LARGURA RET (cm),PROFUNDIDADE RET (cm),DATA ÚLTIMA ATUALIZAÇÃO,REFERÊNCIAS CONHECIDAS,OBS
0371-OAZ-AV,"Salgueirinha, Trav. da Salgueirinha",Ul,Oliveira de Azeméis,Aveiro,"Sim. «[...] painel em madeira com a representação de Santo António e S. Miguel Arcanjo a ladear uma imagem de Cristo crucificado [...]», VIDe MARQUES, p. 147, 2001",sd,40.822829,-8.495215,"«Alminhas [...] incrustadas numa parede de habitação. Singelo nicho pintado a branco, de formato rectangunlar e topo arredondado coroado por pequena cruz [...]», VIDE MARQUES, p. 147, 2001",Inventário: Maria Clara Vide / Foto: Fernando Correia,Não,Sim. Gradeamento de ferro.,,,,Foto: 22/04/2021,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",
0372-OAZ-AV,"Salgueirinha, Rua da Salgueirinha",Ul,Oliveira de Azeméis,Aveiro,"Sim. «[...] painel de azulejos com a representação de Santo António [...]», VIDE MARQUES, p. 147, 2001",sd,40.821102,-8.496038,"«[...] Alminhas afeiçoadas em bloco de granito, assentes em três degraus também de pedra granítica. De formato rectangular apresentam nicho de recorte superior redondo e moldura relevada [...]», VIDE MARQUES, p. 147, 2001",Inventário: Maria Clara Vide,Não,Sim. Gradeamento de ferro.,,,,,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",Coordenadas geográficas em Google Earth
0373-OAZ-AV,"Ul, Rua Vicente Ferreira Pinto",Ul,Oliveira de Azeméis,Aveiro,?,sd,40.819231,-8.497691,"Alminhas oratório tipo capela de topo triangular, encimado por cruz celta e cobertura de duas águas. Nicho de topo redondo com moldura em granito.",Fernando Correia,Não,Sim. Gradeamento metálico,,,,,,Coordenadas geográficas em Google Earth
0374-OAZ-AV,"Aido de Carvalho, Rua de Trás das Pedras",Ul,Oliveira de Azeméis,Aveiro,Não,sd,40.820292,-8.495408,"«Alminhas [...] ebutidas no muro de jardim [...] afeiçoadas em bloco granítico, de topo arredondado decorado por cruz relevada ladeada por pináculos, assente em parapeito saliente, que encerra sobre si decoração em forma de triângulo invertido. Logo abaixo, nicho de configuração ogivada, flanqueado por colunas [...] Sob ele, almofada rectangular que terá servido como campo epigráfico [...]», VIDE MARQUES, p. 141, 2001",Inventário: Maria Clara Vide / Foto: Fernando Correia,Não,Sim. Gradeamento de ferro.,,,,Foto: 22/4/2021,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",
0375-OAZ-AV,"Ul, Rua das Padeiras",Ul,Oliveira de Azeméis,Aveiro,Não,sd,40.819556,-8.495455,"«Alminhas embutidas na parede de uma habitação [...] afeiçoadas em bloco de granito, de configuração rectangular. Apresentam topo de recorte superior redondo coroado por cruz trilobada, ladeada por pináculos. Assente em pequeno parapeito, o nicho, de núcleo redondo [...]», VIDe MARQUES, p. 146, 2001",Inventário: Maria Clara Vide / Foto: Fernando Correia,Não,Sim. Gradeamento de ferro.,,,,Foto: 22/4/2021,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",
0376-OAZ-AV,"Serro, Rua do Serro",Ul,Oliveira de Azeméis,Aveiro,"Sim. «[...] Por baixo, painel em azulejos com a representação de S. Pedro. A composição envolta em moldura de motivos vegetalistas, ostenta a legenda : ""S. PEDRO""», VIDE MARQUES, p. 149, 2001",sd,40.826706,-8.488546,"«Oratório [...] embutido no muro de uma habitação [...] de topo triangular rematado por moldura relevada [...]», VIDE MARQUES, p. 149, 2001",Inventário: Maria Clara Vide / Foto: Fernando Correia,Não,Sim. Gradeamento de ferro.,,,,Foto: 22/4/2021,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",
0377-OAZ-AV,"Serro, Rua do Serro",Ul,Oliveira de Azeméis,Aveiro,"Sim. «[...] conserva ainda a primitiva tabuinha hoje irreconhecível dado o desaparecimento de quase todos os vestígios de policromia [..]», VIDE MARQUES, p. 149, 2001",sd,40.828123,-8.486852,"«Alminhas [...] incrustadas na parede de uma habitação [...] em granito de formato rectangular apresentam nicho de núcleo arredondado sobre o qual ostentam moldura relevada decorada por pequena cruz ladeada por pináculos [...] Por baixo, assente sobre parapeito saliente, campo epigráfico desenhado por finas linhas incisas [...]», VIDE MARQUES, p. 149, 2001",Inventário: Maria Clara Vide / Fernando Correia,Não,Sim. Gradeamento de ferro.,,,,Foto: 22/04/2021,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",
0378-OAZ-AV,"Samil, Rua do Beco de Água",Vila Chã de São Roque,Oliveira de Azeméis,Aveiro,"Sim. «[..] painel de azulejos [...] em tons de castanho ebranco, com cercadura policromada de motivos vegetalistas [...] composição formada pelas almas do purgatório [...] anjos acólitos que ladeiam a composição encimada pela figura de N. Sr.ª do Carmo.», VIDE MARQUES, p. 152, 2001",sd,40.886733,-8.472381,"«[...] alminhas em cimento [...] apresentam formato rectangular, e nicho de recorte superior redondo [...]», VIDE MARQUES, p. 152, 2001",Inventário: Maria Clara Vide,Não,Sim. Gradeamento de ferro.,,,,,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",Coordenadas geográficas em Google Earth
0379-OAZ-AV,"Vila Chã, Rua dos Meirais",Vila Chã de São Roque,Oliveira de Azeméis,Aveiro,"Sim. «[...]o nicho [...] ostenta sobre si, painel de azulejos [...] No seu interior [...] quadro de pintura sobre papel representando N. Sr.ª do Carmo, ladeada por dois anjos acólitos [...]», VIDE MARQUES, p. 153, 2001",196?,40.871638,-8.471749,"«[...] Alminhas em cimento assentes em parapeito, apresentam topo em forma de frontão rematado por cruz latina. De configuração rectangular o nicho, de recorte superior arredondado [...]», VIDE MARQUES, p. 153, 2001",Inventário: Maria Clara Vide,Não,Sim. Gradeamento de ferro.,,,,,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",Coordenadas geográficas em Google Earth
0380-OAZ-AV,"Vila Chã, Rua do Fundo do Lugar",Vila Chã de São Roque,Oliveira de Azeméis,Aveiro,"Sim. «[...] painel de madeira sobre o qual colocaram cruz decorada por Crucifixo de metal e pequeníssima imagem da Virgem [...]», VIDE MARQUES, p. 153, 2001",?,40.868132,-8.471344,"«[...] alminhas, embutidas no muro [...] ao que tudo indica setentistas, em granito [...] De recorte superior arredondado, apresentam nicho envolto em moldura decorada inferiormente e rematada por cruz ladeada por pináculos [...]», VIDE MARQUES, p. 153, 2001",Inventário: Maria Clara Vide,Não,Sim. Gradeamento de ferro.,,,,,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",Coordenadas geográficas em Google Earth
0381-OAZ-AV,"Cabeço, Trav do Cabeço",Macinhata da Seixa,Oliveira de Azeméis,Aveiro,Não,1775,40.817318,-8.468653,"«Alminhas oratório, conhecidas como ""Alminhas da antiga Capela de N. Sr.ª das Necessidades"", apresentam formato de pequena capelinha com frontão triangular encimado por cruz granítica. No seu interior nicho de construção mais recente [A...] Do lado direiro uma pequena pia de água benta [...]», VIDE MARQUES, p. 65, 2001",Inventário: Maria Clara Vide,Não,Sim. Porta em madeira.,,,,,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",Coordenadas geográficas em Google Earth. No Street View de 2010 está em avançado estado de degradação.
0382-OAZ-AV,"Silvares, Rua do Canto",Macinhata da Seixa,Oliveira de Azeméis,Aveiro,"Sim. «[...] de madeira com pintura representando Cristo crucificado [...]», VIDE MARQUES, p. 66, 2001",sd,40.822731,-8.479826,"«Alminhas embutidas na parede [...] em granito de formato rectangular, assentes em pequeno parapeito. Apresentam topo arredondado encimado por pináculos que ladeiam cruz trilobada [...] Sob o nicho, peto de ferro.», VIDE MARQUES, p. 66, 2001",Inventário: Maria Clara Vide / Foto: Fernando Correia,"Sim. «[...] Sob o nicho, peto de ferro».",Sim. Gradeamento de ferro.,,,,Foto: 08/04/2021,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",
0383-OAZ-AV,"Bustelo do Caima, EM549",Ossela,Oliveira de Azeméis,Aveiro,Não,1996,40.811307,-8.437908,"«[...] Conhecidas pelas ""Alminhas de Santa Luzia"", foram mandadas erigir [...] por pagamento de uma promessa [...] Alminhas-oratório assentes em plataforma de dois degraus revestidos de azulejo. De formato rectangular, apresentam recorte superior arredondado, coberto com telha. Totalmente revestido a azulejo em tons de azul e branco, o nicho, de topo em forma de ogiva [...]», VIDE MARQUES, p. 83, 2001",Inventário: Maria Clara Vide,Não,Sim. Porta de ferro e vidro.,,,,,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",Coordenadas geográficas em Google Earth
0384-OAZ-AV,"Bustelo do Caima, EM549",Ossela,Oliveira de Azeméis,Aveiro,"Sim. «[...] antigo painel em madeira, de topo trapezoidal, com a representação de Cristo crucificado, tendo sobre si a cara de dois pequenos anjos. Lateralmente, Santo António e S. Miguel Arcanjo, representado empunhando a espada numa das mãos e a balnça na outra, tendo a seus pés o Diabo. em baixo, as almas do purgatório [...]», VIDE MARQUES, p. 83, 2001",sd,40.810587,-8.437754,"«Alminhas-oratório, conhecidas por ""Alminhas do MArques"", de formato rectangular, apresentam porta de madeira em azul sobre a qual campo epigráfico, encimado por cruz e actualmente sem qualquer inscrição [...] mandadas construir [...] em pagamento de uma promessa [...]», VIDE MARQUES, p. 83, 2001",Inventário: Maria Clara Vide,Não,Sim. Porta de madeira.,,,,,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",Coordenadas geográficas em Google Earth
0385-OAZ-AV,"Mosteiro, Rua Luís Caetano da Silva",Ossela,Oliveira de Azeméis,Aveiro,Não.,1968,40.818083,-8.421661,"«[...] Alminhas oratório em forma de capelinha [...] são conhecidas por ""Alminhas do Valado"". Apresentam topo triangular e porta de madeira sobre a qual campo epigráfico de formato rectangular [...]», VIDE MARQUES, p. 87, 2001",Inventário: Maria Clara Vide,Não,Sim. Porta de madeira.,,,,,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",Coordenadas geográficas em Google Earth
0386-OAZ-AV,Mosteiro,Ossela,Oliveira de Azeméis,Aveiro,"Sim. «[...] painel de azulejos representando o Sagrado Coração de Jesus, com a respectiva legenda que identifica a invocação: ""S.C. JESUS"" [...]», VIDE MARQUES, p. 86, 2001",1946,40.815912,-8.420429,"«[...] embutida num muro de habitação. Alminhas em granito pintado em azul [...] Nicho de configuração rectangular emoldurado, sobre frontão triangular [...] O monumento apresenta a coroa-lo cruz relevada [...]», VIDE MARQUES, p. 86, 2001",Inventário: Maria Clara Vide,Sim.,Sim. Gradeamento de ferro.,,,,,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",Coordenadas geográficas em Google Earth
0387-OAZ-AV,Souzal,Ossela,Oliveira de Azeméis,Aveiro,"Sim. «[...] painel de azulejos representando Cristo crucificado, ladeado por dois anjos que, vão retirando as almas das chamas do purgatório. Por baixo a legenda: ""CRISTO COM ALMAS"" [...]», VIDE MARQUES, p. 84, 2001",1946,40.813313,-8.426338,"«[...] adossadas num muro de habitação. Alminhas-oratório em forma de pequena capelinha, de topo triangular e cobertura de telha. na parde exterior do lado esquerdo painel de azulejos com moldura vegetalista [...] Apresentam porta de ferro sobre a qual epígrafe rectangular relevada, encimada por cruz [...]», VIDE MARQUES, p. 84, 2001",Inventário: Maria Clara Vide,Não,Sim. Porta de ferro,,,,,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",Coordenadas geográficas em Google Earth
0388-OAZ-AV,"Ponte Nova, Rua José de Almeida",Ossela,Oliveira de Azeméis,Aveiro,Não,1928,40.818320,-8.434565,"«[...] Alminhas em granito de formato rectangular e topo e vértices côncavos. A edícula, protegida por gradeamento de ferro, está envolvida por moldura decorativa. que faz ligação com a cruz, em relevo. Por baixo campo epigráfico rectangular de extremidades côncavas [...]», VIDE MARQUES, p. 87, 2001",Inventário: Maria Clara Vide,Não,Sim. Gradeamento de ferro.,,,,,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",Coordenadas geográficas em Google Earth
0389-OAZ-AV,"Ribeira de Baixo, Rua Bico da Lomba",Ossela,Oliveira de Azeméis,Aveiro,"Sim. «[...] painel em chapa metálica, sobre a qual se pintou cruz decorada com atavios [...]», VIDE MARQUES, p. 88. 2001",sd,40.822916,-8.444392,"«[...] integradas no muro da propriedade [...] Conhecidas por ""Alminhas de Santo António"" [...] alminhas oratório de formato rectangular, apresentam na porta [...] cantaria granítica relevada, de topo em ogiva. No interior [...] alminhas em granito de nicho emoldurado, de recorte superior arredondado, encimado por cruz [...]», VIDE MARQUES, p. 88, 2001",Inventário: Maria Clara Vide,Não,Sim. Porta em madeira.,,,,,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",Coordenadas geográficas em Google Earth
0390-OAZ-AV,"Ribeira de Cima, Rua Comendador Casimiro de Almeida",Ossela,Oliveira de Azeméis,Aveiro,"Sim. «[...] painel de azulejos com moldura de cimento imitando caixilho de madeira [...] representação no fogo do purgatório das almas expiando as suas penas, erguendo os braços aos anjos acólitos que ladeiam a composição. Ao cimo, Cristo crucificado [...]», VIDE MARQUES, p. 88, 2001",sd,40.833909,-8.439718,"«[...] Conhecidas por ""Alminhas da Ribeira de Cima"" [...] Alminhas oratório em forma de capelinha, apresentam exterior revestido a azulejos e topo triangular coroado por cruz de ferro [...]», VIDE MARQUES, p. 88, 2001",Inventário: Maria Clara Vide,Não,Sim. Porta de ferro.,,,,,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",Coordenadas geográficas em Google Earth
0391-OAZ-AV,"Ribeira do Meio, EN224-3",Ossela,Oliveira de Azeméis,Aveiro,"Sim. «[...] retábulo em madeira com pintura policromada, onde se observam Cristo crucficado  e as almas do purgatório [...]», VIDE MARQUES, p. 89, 2001",sd,40.828436,-8.444507,"«[...] Conhecidas por ""Alminhas da Senhora da Luz"" [...] Alminhas oratório em forma de capelinha, apresentam topo triangular encimado por cruz e exterior revestido a azulejo [...]», VIDE MARQUES, p. 89, 2001",Inventário: Maria Clara Vide,Não,Sim. Porta de ferro.,,,,,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",Coordenadas geográficas em Google Earth
0392-OAZ-AV,"Gândara, Rua da Gândara",Ossela,Oliveira de Azeméis,Aveiro,"Sim. «[...] painel de azulejos com a representação de N. Sr.ª do Carmo com o Menino e o Escapulário ladeado por anjos alados. Ao fundo no meio das chamas, as almas em atitude de prece [...]», VIDE MARQUES, p. 85, 2001",?,40.822300,-8.420479,"«[...] Nicho escavado num muro, de formato rectangular [...]», VIDE MARQUES, p. 85, 2001",Inventário: Maria Clara Vide,Sim,Sim. Porta de ferro.,,,,,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",Coordenadas geográficas em Google Earth
0393-OAZ-AV,Barreiro,Ossela,Oliveira de Azeméis,Aveiro,"Sim. «[...] painel também de azulejos representando N. Sr.ª do Carmo, ladeado pelo rosto de prquenos querubins. Em baixo, dois anjos vão em auxílio das almas, que no fogo do Purgatório, expiam as suas penas.», VIDE MARQUES, p. 82, 2001",1993,40.825736,-8.432767,"«[...] postadas no quintal de uma casa de habitação. Conhecidas por Alminhas do Canto [...] Alminhas-oratório em forma de pequena capelinha, pintadas a branco, apresentam topo triangular rematado por cruz e porta de metal. Sobre esta, epígrafe de formato rectangular [...]», VIDE MARQUES, p. 82, 2001",Inventário: Maria Clara Vide,Não,Sim. Porta de metal.,,,,,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",Coordenadas geográficas em Google Earth
0394-OAZ-AV,Portela,Ossela,Oliveira de Azeméis,Aveiro,"Sim. «[...] painel de madeira policromado. A pintura representa Cristo crucificado na parte superior, ladeado à esquerda por Santo António e, à direita, por S. Miguel Arcanjo. Ao findo as almas [...] e a data ""1881""(?)», VIDE MARQUES, p. 85, 2001",1881?,40.826615,-8.423248,"«[...] adossadas no muro de um campo. Conhecidas pelas ""Alminhas da Portela"" [...] Alminhas oratório em forma de capelinha, de topo triangular, rematado por cruz, apresentam exterior revestido a azulejos florais em azul e branco [...]», VIDE MARQUES, p. 85, 2001",Inventário: Maria Clara Vide,Não,Sim. Porta de ferro.,,,,,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",Coordenadas geográficas em Google Earth
0395-OAZ-AV,Nespereira de Baixo,Palmaz,Oliveira de Azeméis,Aveiro,Não,sd,40.795662,-8.451649,"«[...] Singelo nicho de moldura granítica, incrustado no muro, apresenta topo triangular. [...]», VIDE MARQUES, p. 92, 2001",Inventário: Maria Clara Vide,Não,Sim. Gradeamento de ferro.,,,,,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",Coordenadas geográficas em Google Earth
0396-OAZ-AV,Nespereira de Baixo,Palmaz,Oliveira de Azeméis,Aveiro,Não,sd,40.796179,-8.451454,"«[...] Alminhas em granito formadas por nicho escavado no muro, de formato rectangular a estreitar no topo, que apresenta arco redondo, infletindo dos lados. O monumento é encimado por cruz latina relevada, ladeada por decoração de formato geométrico também relevada.», VIDE MARQUES, p. 92, 2001",Inventário: Maria Clara Vide,Não,Não,,,,,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",Coordenadas geográficas em Google Earth
0397-OAZ-AV,Nespereira de Baixo,Palmaz,Oliveira de Azeméis,Aveiro,Não,sd,40.792626,-8.451251,"«Embutidas no muro de uma habitação [...] singelo nicho incrustado na parede. De formato rectangular e topo arredondado [...]», VIDE MARQUES, p. 93, 2001",Inventário: Maria Clara Vide,Não,Sim. Gradeamento de ferro.,,,,,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",Coordenadas geográficas em Google Earth
0398-OAZ-AV,Nespereira de Cima,Palmaz,Oliveira de Azeméis,Aveiro,"Sim. «[...] O painel, em azul e branco representa Santo António, estando a composição envolta por moldura vegetalista policromada [...]», VIDE MARQUES,  p. 93, 2001",sd,40.796345,-8.443629,"«[...] Nicho dedicado a Santo António, apresenta moldura granítica, formato rectangular e topo de recorte superior redondo [...] Conhecidas por ""Alminhas de Santo António"" [...] foram construídas no local para assinalar uma tragédia ali ocorrida [...]», VIDE MARQUES, p. 93, 2001",Inventário: Maria Clara Vide,Não,Não.,,,,,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",Coordenadas geográficas em Google Earth
0399-OAZ-AV,"Viso, Rua de Sto André",Macinhata da Seixa,Oliveira de Azeméis,Aveiro,Não,1914,40.816742,-8.469043,"«[...] Alminhas em granito [...] apresentam formato rectangular de coroa arredondada e nicho de arco redondo sobre o qual se ergue cruz relevada [...]», VIDE MARQUES, p. 67, 2001",Inventário: Maria Clara Vide,Não,Sim. Porta de vidro e ferro.,,,,,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",Coordenadas geográficas em Google Earth
0400-OAZ-AV,"Cardeal, EN224-1",Carregosa,Oliveira de Azeméis,Aveiro,Não,sd,40.891596,-8.406691,"Alminhas oratório formado por nicho de topo redondo, assente sobre parapeito e encimado por cruz latina. No interior do nicho várias imagens religiosas.O monumento assenta em muro de habitação.",Fernando Correia,Sim,Sim. Porta metálica e vidro.,,,,02/02/2021,,
0401-OAZ-AV,"Rio de Ossos, Rua da Misericórdia",Couto de Cucujães,Oliveira de Azeméis,Aveiro,Não,sd,40.870164,-8.521206,"Alminhas em bloco de granito retangular. Nicho de topo ligeiramente redondo, encimado por cruz ladeada por dois pináculos, tudo em relevo. Com furos de antiga proteção e restauro lateral em cimento. Abaixo do nicho uma cavidade no granito.",Fernando Correia,Não.,Sim. Gradeamento metálico.,,,,16/03/2021,,
0402-OAZ-AV,"Rio de Ossos, Rua da Misericórdia",Couto de Cucujães,Oliveira de Azeméis,Aveiro,Não,sd,40.871349,-8.516132,"Nicho de alminhas oratório de topo arredondado e rematado por cruz em cimento, embutido numa parde habitação.",Fernando Correia,Não,Sim. Gradeamento e porta metálica.,,,,16/03/2021,,
0405-OAZ-AV,"Igreja, Rua D. Manuel II",Carregosa,Oliveira de Azeméis,Aveiro,"Sim. Painel de azulejos em azul e branco com Cristo crucificado ao centro (2020). «[...] painel de azulejos, em azul e branco [...] representando no fogo do purgatório as almas, em súplica, erguendo os braços aos anjos acólitos que ladeia a composição. Ao cimo N. Sra do Carmo [...]», VIDE MARQUES, p. 23, 2001.",sd,40.882251,-8.414968,"«Conhecidas por ""Alminhas do Maximino"" [...] Alminhas em granito, de configuração alongada e recorte superior arredondado [...] nicho emoldurado superiormente por duplo friso, sobre o qual ostenta decoração relevada desenhando friso vegetalista de terminações inferiores em forma de folha e superiores em voluta [...]», VIDE MARQUES, p. 23, 2001.",Inventário: Maria Clara Vide / Foto: Fernando Correia,Não,Não,,,,Foto: 07/12/2020,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",
0406-OAZ-AV,"Madaíl, Rua do Cruzeiro",Madaíl,Oliveira de Azeméis,Aveiro,Não,sd,40.836765,-8.503400,"«Alminhas [...] Embutidas num muro da habitação [...] em granito [...] De configuração rectangular, apresentam nicho de núcleo redondo [...]», VIDE MARQUES, p. 70, 2001",Inventário: Maria Clara Vide / Foto: Fernando Correia,Não,Não,,,,Foto:08/04/2021,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",
0407-OAZ-AV,"Faria de Baixo, Rua Conde de Penha Longa",Couto de Cucujães,Oliveira de Azeméis,Aveiro,?,sd,40.873819,-8.489646,Alminhas oratório tipo capela de topo triangular e cobertura de duas águas em telha. Portal em arco de volta perfeita  com porta metálica e vidro.,Fernando Correia,Sim,Sim. Porta metálica e vidro.,,,,08/04/2021,,
0410-OAZ-AV,"Tonce, Rua Dr. António Maria",Loureiro,Oliveira de Azeméis,Aveiro,Não,1964,40.799378,-8.539525,"«Oratório [...] adossado no muro de uma habitação [...] dedicado a N. Sr.ª de Fátima, em forma de capelinha, apresentam topo triangular encimado por cruz [...]», VIDE MARQUES, p. 58, 2001 ",Inventário: Maria Clara Vide / Foto: Fernando Correia,Não,Sim. Porta de ferro e vidro.,,,,Foto: 12/04/2021,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",
0411-OAZ-AV,"Tonce, Rua de Tonce",Loureiro,Oliveira de Azeméis,Aveiro,Não,sd,40.799159,-8.541076,Alminhas em granito de topo triangular inseridas em muro. Nicho de topo arredondado encimado por cruz radiada e ladeada por dois pináculos relevados. Abaixo moldura incisa retangular. Proteção metálica ao nicho.,Fernando Correia,Sim. Ranhura na porta.,Sim. Porta metálica.,,,,12/04/2021,,
0412-OAZ-AV,"Outeiro, Rua do Outeiro",Loureiro,Oliveira de Azeméis,Aveiro,Não,sd,40.805442,-8.519469,"Oratório tipo nicho de cobertura em telha com cruz metálica a encimar. Edificação votiva recente, que substituiu uma mais antiga que estava no mesmo local, de alvenaria, formato tipo capela com cruz no topo, e gradeamento metálico a proteger o nicho, como se pode verificar por imagens de 09/2010 do Google Earth.",Fernando Correia,Não,Sim. Porta em vidro.,,,,12/04/2021,,Foto: Google Earth View de 09/2010
